locus_tag	ftype	length_bp	gene	EC_number	COG	product
KOCEJNFM_00681	CDS	666	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
KOCEJNFM_00682	CDS	996	hmuU_3		COG0609	Hemin transport system permease protein HmuU
KOCEJNFM_00683	CDS	783	yusV_2		COG1120	putative siderophore transport system ATP-binding protein YusV
KOCEJNFM_00684	CDS	942	isdE_2		COG0614	High-affinity heme uptake system protein IsdE
KOCEJNFM_00685	CDS	990	cbiK_1	4.99.1.3	COG4822	Sirohydrochlorin cobaltochelatase
KOCEJNFM_00686	CDS	120				hypothetical protein
KOCEJNFM_00687	CDS	285				hypothetical protein
KOCEJNFM_00688	CDS	1005	yhaI_1		COG3152	Inner membrane protein YhaI
KOCEJNFM_00689	CDS	882	cbiK_2	4.99.1.3	COG4822	Sirohydrochlorin cobaltochelatase
KOCEJNFM_00690	CDS	855	cbiKp	4.99.1.3	COG4822	Sirohydrochlorin cobaltochelatase CbiKP
KOCEJNFM_00691	CDS	708	cbiL	2.1.1.151	COG2243	Cobalt-precorrin-2 C(20)-methyltransferase
KOCEJNFM_00692	CDS	1377	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
KOCEJNFM_00693	CDS	543	cobO_1	2.5.1.17		Cob(I)yrinic acid a,c-diamide adenosyltransferase
KOCEJNFM_00694	CDS	390	nlr	1.15.1.1		Neelaredoxin
KOCEJNFM_00695	CDS	1230	lysC	2.7.2.4		Aspartokinase
KOCEJNFM_00696	CDS	318				hypothetical protein
KOCEJNFM_00697	CDS	2910				hypothetical protein
KOCEJNFM_00698	CDS	975	gltX_1	6.1.1.17		Glutamate--tRNA ligase
KOCEJNFM_00699	CDS	375	yccU		COG1832	putative protein YccU
KOCEJNFM_00700	CDS	321	trxA_2		COG0526	Thioredoxin
KOCEJNFM_00701	CDS	432	mraZ			Transcriptional regulator MraZ
KOCEJNFM_00702	CDS	933	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
KOCEJNFM_00703	CDS	405	ftsL_1			Cell division protein FtsL
KOCEJNFM_00704	CDS	1485	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
KOCEJNFM_00705	CDS	1359	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
KOCEJNFM_00706	CDS	987	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
KOCEJNFM_00707	CDS	1371	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
KOCEJNFM_00708	CDS	1110	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
KOCEJNFM_00709	CDS	1383	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
KOCEJNFM_00710	CDS	933	ddl	6.3.2.4		D-alanine--D-alanine ligase
KOCEJNFM_00711	CDS	882	ftsQ			Cell division protein FtsQ
KOCEJNFM_00712	CDS	696				hypothetical protein
KOCEJNFM_00713	CDS	345				hypothetical protein
KOCEJNFM_00714	CDS	1041	ftsZ		COG0206	Cell division protein FtsZ
KOCEJNFM_00715	CDS	570				hypothetical protein
KOCEJNFM_00716	CDS	1248	tyrB	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
KOCEJNFM_00717	CDS	270				hypothetical protein
KOCEJNFM_00718	CDS	636	nth	4.2.99.18	COG0177	Endonuclease III
KOCEJNFM_00719	CDS	1446				hypothetical protein
KOCEJNFM_00720	CDS	270				hypothetical protein
KOCEJNFM_00721	CDS	198	rpmE		COG0254	50S ribosomal protein L31
KOCEJNFM_00722	CDS	891				hypothetical protein
KOCEJNFM_00723	CDS	1083	prfA		COG0216	Peptide chain release factor 1
KOCEJNFM_00724	CDS	870	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
KOCEJNFM_00725	CDS	1032	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
KOCEJNFM_00726	CDS	447	ywlE	3.9.1.2	COG0394	Protein-arginine-phosphatase
KOCEJNFM_00727	CDS	438	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
KOCEJNFM_00728	CDS	1233	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
KOCEJNFM_00729	CDS	627	upp	2.4.2.9		Uracil phosphoribosyltransferase
KOCEJNFM_00730	CDS	1026	cggR		COG2390	Central glycolytic genes regulator
KOCEJNFM_00731	CDS	1011	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
KOCEJNFM_00732	CDS	1179	pgk	2.7.2.3		Phosphoglycerate kinase
KOCEJNFM_00733	CDS	771	tpiA	5.3.1.1		Triosephosphate isomerase
KOCEJNFM_00734	CDS	1527	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
KOCEJNFM_00735	CDS	1284	eno	4.2.1.11	COG0148	Enolase
KOCEJNFM_00736	CDS	1011	epsE		COG2804	Type II secretion system protein E
KOCEJNFM_00737	CDS	1020	yggR		COG2805	putative protein YggR
KOCEJNFM_00738	CDS	1176	gspF		COG1459	Putative type II secretion system protein F
KOCEJNFM_00739	CDS	447	xcpT		COG2165	Type II secretion system protein G
KOCEJNFM_00740	CDS	543	pppA		COG1989	Leader peptidase PppA
KOCEJNFM_00741	CDS	462				hypothetical protein
KOCEJNFM_00742	CDS	357				hypothetical protein
KOCEJNFM_00743	CDS	672				hypothetical protein
KOCEJNFM_00744	CDS	408				hypothetical protein
KOCEJNFM_00745	CDS	855				hypothetical protein
KOCEJNFM_00746	CDS	519				hypothetical protein
KOCEJNFM_00747	CDS	822	aroK_1	2.7.1.71	COG0703	Shikimate kinase
KOCEJNFM_00748	CDS	915	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 1
KOCEJNFM_00749	CDS	1083	macA_1		COG0845	Macrolide export protein MacA
KOCEJNFM_00750	CDS	723	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
KOCEJNFM_00751	CDS	1212	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
KOCEJNFM_00752	CDS	465	menI	3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
KOCEJNFM_00753	CDS	1023	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
KOCEJNFM_00754	CDS	2445	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
KOCEJNFM_00755	CDS	2424	ydcP_2	3.4.-.-	COG0826	putative protease YdcP
KOCEJNFM_00756	CDS	2439	mutS2	3.1.-.-		Endonuclease MutS2
KOCEJNFM_00757	CDS	2091	pbpF		COG0744	Penicillin-binding protein 1F
KOCEJNFM_00758	CDS	1209	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
KOCEJNFM_00759	CDS	642	nudL	3.6.1.-		putative Nudix hydrolase NudL
KOCEJNFM_00760	CDS	2382	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
KOCEJNFM_00761	CDS	630	ccpN		COG0517	Transcriptional repressor CcpN
KOCEJNFM_00762	CDS	822	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
KOCEJNFM_00763	CDS	990	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
KOCEJNFM_00764	CDS	189	rpmB		COG0227	50S ribosomal protein L28
KOCEJNFM_00765	CDS	2043	recG	3.6.4.12		ATP-dependent DNA helicase RecG
KOCEJNFM_00766	CDS	186	dmpI	5.3.2.6		2-hydroxymuconate tautomerase
KOCEJNFM_00767	CDS	1455	guaB_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
KOCEJNFM_00768	CDS	723	tagA	2.4.1.187	COG1922	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
KOCEJNFM_00769	CDS	642	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
KOCEJNFM_00770	CDS	672				hypothetical protein
KOCEJNFM_00771	CDS	1263		2.4.1.336	COG1215	Beta-monoglucosyldiacylglycerol synthase
KOCEJNFM_00772	CDS	762	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
KOCEJNFM_00773	tRNA	84				tRNA-Leu(caa)
KOCEJNFM_00774	CDS	792				hypothetical protein
KOCEJNFM_00775	CDS	372	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
KOCEJNFM_00776	CDS	1578	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
KOCEJNFM_00777	CDS	945	comEC_1		COG0658	ComE operon protein 3
KOCEJNFM_00778	CDS	1098	amiC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
KOCEJNFM_00779	CDS	561				hypothetical protein
KOCEJNFM_00780	CDS	981	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
KOCEJNFM_00781	CDS	495	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
KOCEJNFM_00782	CDS	759	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
KOCEJNFM_00783	CDS	450	rimI	2.3.1.128	COG0456	Ribosomal-protein-alanine acetyltransferase
KOCEJNFM_00784	CDS	1032	tsaD_1	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
KOCEJNFM_00785	CDS	1392	pdtaS	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
KOCEJNFM_00786	CDS	579	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
KOCEJNFM_00787	CDS	282	groS			10 kDa chaperonin
KOCEJNFM_00788	CDS	1626	groL			60 kDa chaperonin
KOCEJNFM_00789	CDS	417				hypothetical protein
KOCEJNFM_00790	CDS	1257	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
KOCEJNFM_00791	CDS	744	sufC		COG0396	Vegetative protein 296
KOCEJNFM_00792	CDS	1410				hypothetical protein
KOCEJNFM_00793	CDS	1047				hypothetical protein
KOCEJNFM_00794	CDS	1230	sufS_1	2.8.1.7	COG0520	Cysteine desulfurase SufS
KOCEJNFM_00795	CDS	426	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
KOCEJNFM_00796	CDS	684		3.1.3.5	COG0546	5'-nucleotidase
KOCEJNFM_00797	CDS	507	speH	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
KOCEJNFM_00798	CDS	480	ctsR		COG4463	Transcriptional regulator CtsR
KOCEJNFM_00799	CDS	540	mcsA		COG3880	Protein-arginine kinase activator protein
KOCEJNFM_00800	CDS	1062	mcsB	2.7.14.1		Protein-arginine kinase
KOCEJNFM_00801	CDS	2448	clpC_1		COG0542	Negative regulator of genetic competence ClpC/MecB
KOCEJNFM_00802	CDS	1374	radA	3.6.4.-	COG1066	DNA repair protein RadA
KOCEJNFM_00803	CDS	1152	yacL	3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein YacL
KOCEJNFM_00804	CDS	1176	ispDF		COG0245	Bifunctional enzyme IspD/IspF
KOCEJNFM_00805	CDS	1470	gltX_2	6.1.1.17		Glutamate--tRNA ligase
KOCEJNFM_00806	CDS	954	panS_1		COG0385	Pantothenate precursors transporter PanS
KOCEJNFM_00807	CDS	1449	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
KOCEJNFM_00808	CDS	495	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
KOCEJNFM_00809	CDS	732		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
KOCEJNFM_00810	CDS	534	yacP		COG3688	putative protein YacP
KOCEJNFM_00811	CDS	675	sigH		COG1595	RNA polymerase sigma-H factor
KOCEJNFM_00812	CDS	246	secG		COG1314	putative protein-export membrane protein SecG
KOCEJNFM_00813	CDS	2295	rnr	3.1.13.1	COG0557	Ribonuclease R
KOCEJNFM_00814	CDS	471	smpB		COG0691	SsrA-binding protein
KOCEJNFM_00815	CDS	501				hypothetical protein
KOCEJNFM_00816	CDS	729	bioW	6.2.1.14		6-carboxyhexanoate--CoA ligase
KOCEJNFM_00817	CDS	1203	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
KOCEJNFM_00818	tmRNA	342	ssrA			transfer-messenger RNA, SsrA
KOCEJNFM_00819	CDS	618		3.4.21.-	COG3340	putative peptidase
KOCEJNFM_00820	CDS	1128	bepF			Efflux pump periplasmic linker BepF
KOCEJNFM_00821	CDS	3183	bepE			Efflux pump membrane transporter BepE
KOCEJNFM_00822	CDS	942	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
KOCEJNFM_00823	CDS	2190	pcrA_2	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
KOCEJNFM_00824	CDS	2004	ligA	6.5.1.2		DNA ligase
KOCEJNFM_00825	CDS	291	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
KOCEJNFM_00826	CDS	1461	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
KOCEJNFM_00827	CDS	1449	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
KOCEJNFM_00828	CDS	417				hypothetical protein
KOCEJNFM_00829	CDS	1839	bchE	1.21.98.3		Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
KOCEJNFM_00830	CDS	966	hemN_2	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein
KOCEJNFM_00831	CDS	1011			COG1702	PhoH-like protein
KOCEJNFM_00832	CDS	477	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
KOCEJNFM_00833	CDS	900	era_1		COG1159	GTPase Era
KOCEJNFM_00834	CDS	1332				hypothetical protein
KOCEJNFM_00835	CDS	702	recO			DNA repair protein RecO
KOCEJNFM_00836	CDS	747	larE	2.8.1.-	COG1606	Pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase
KOCEJNFM_00837	CDS	756	larB	3.-.-.-	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
KOCEJNFM_00838	CDS	1314				hypothetical protein
KOCEJNFM_00839	CDS	1278	larA	5.1.2.1	COG3875	Lactate racemase
KOCEJNFM_00840	CDS	804				hypothetical protein
KOCEJNFM_00841	CDS	462				hypothetical protein
KOCEJNFM_00842	CDS	1320	yxeP_3	3.-.-.-	COG1473	putative hydrolase YxeP
KOCEJNFM_00843	CDS	1866	shlB			Hemolysin transporter protein ShlB
KOCEJNFM_00844	CDS	6909	cdiA_3	3.1.-.-		DNase CdiA
KOCEJNFM_00845	CDS	501				hypothetical protein
KOCEJNFM_00846	CDS	876	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
KOCEJNFM_00847	CDS	2052	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
KOCEJNFM_00848	CDS	387	slyA			Transcriptional regulator SlyA
KOCEJNFM_00849	CDS	342	rplS			50S ribosomal protein L19
KOCEJNFM_00850	CDS	906	rbgA		COG1161	Ribosome biogenesis GTPase A
KOCEJNFM_00851	CDS	798	rnhB	3.1.26.4	COG0164	Ribonuclease HII
KOCEJNFM_00852	CDS	399				hypothetical protein
KOCEJNFM_00853	CDS	1707	comM		COG0606	Competence protein ComM
KOCEJNFM_00854	CDS	1227	dprA_1		COG0758	DNA processing protein DprA
KOCEJNFM_00855	CDS	2376	topA	5.99.1.2		DNA topoisomerase 1
KOCEJNFM_00856	CDS	1317	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
KOCEJNFM_00857	CDS	825	lgt	2.4.99.-	COG0682	Prolipoprotein diacylglyceryl transferase
KOCEJNFM_00858	CDS	1683	ydhD	3.2.-.-	COG3858	Putative sporulation-specific glycosylase YdhD
KOCEJNFM_00859	CDS	2469	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
KOCEJNFM_00860	CDS	480	ribD_1		COG0117	Riboflavin biosynthesis protein RibD
KOCEJNFM_00861	CDS	1230		3.4.11.-		Aminopeptidase 2
KOCEJNFM_00862	CDS	570	comEA		COG1555	ComE operon protein 1
KOCEJNFM_00863	CDS	2223	comEC_2		COG0658	ComE operon protein 3
KOCEJNFM_00864	CDS	978				hypothetical protein
KOCEJNFM_00865	CDS	3792	polC_1	2.7.7.7	COG2176	DNA polymerase III PolC-type
KOCEJNFM_00866	CDS	210				hypothetical protein
KOCEJNFM_00867	CDS	459				hypothetical protein
KOCEJNFM_00868	CDS	1743	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
KOCEJNFM_00869	CDS	1215	ribD_2		COG0117	Riboflavin biosynthesis protein RibD
KOCEJNFM_00870	CDS	657	ribE	2.5.1.9	COG0307	Riboflavin synthase
KOCEJNFM_00871	CDS	1203	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
KOCEJNFM_00872	CDS	462	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
KOCEJNFM_00873	CDS	879	hslO			33 kDa chaperonin
KOCEJNFM_00874	CDS	795		2.4.2.44	COG0005	S-methyl-5'-thioinosine phosphorylase
KOCEJNFM_00875	CDS	1065	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
KOCEJNFM_00876	CDS	1245	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
KOCEJNFM_00877	CDS	1290	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
KOCEJNFM_00878	CDS	663				hypothetical protein
KOCEJNFM_00879	CDS	750		2.1.1.295		2-methyl-6-phytyl-1,4-hydroquinone methyltransferase
KOCEJNFM_00880	CDS	939				hypothetical protein
KOCEJNFM_00881	CDS	909				hypothetical protein
KOCEJNFM_00882	CDS	744				hypothetical protein
KOCEJNFM_00883	CDS	150				hypothetical protein
KOCEJNFM_00884	CDS	1302				hypothetical protein
KOCEJNFM_00885	CDS	618	bcrC	3.6.1.27	COG0671	Undecaprenyl-diphosphatase BcrC
KOCEJNFM_00886	CDS	1347	vanW		COG2720	Vancomycin B-type resistance protein VanW
KOCEJNFM_00887	CDS	1011	xerD		COG4974	Tyrosine recombinase XerD
KOCEJNFM_00888	CDS	309	yneA			Cell division suppressor protein YneA
KOCEJNFM_00889	CDS	672	lexA	3.4.21.88	COG1974	LexA repressor
KOCEJNFM_00890	CDS	936	panS_2		COG0385	Pantothenate precursors transporter PanS
KOCEJNFM_00891	CDS	843	panC	6.3.2.1	COG0414	Pantothenate synthetase
KOCEJNFM_00892	CDS	393	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
KOCEJNFM_00893	CDS	888	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
KOCEJNFM_00894	CDS	1032	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
KOCEJNFM_00895	CDS	798	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
KOCEJNFM_00896	CDS	1665	recN		COG0497	DNA repair protein RecN
KOCEJNFM_00897	CDS	456	argR		COG1438	Arginine repressor
KOCEJNFM_00898	CDS	522				hypothetical protein
KOCEJNFM_00899	CDS	885	nadK	2.7.1.23	COG0061	NAD kinase
KOCEJNFM_00900	CDS	804	tlyA		COG1189	Hemolysin A
KOCEJNFM_00901	CDS	480				hypothetical protein
KOCEJNFM_00902	CDS	879		2.5.1.10		Farnesyl diphosphate synthase
KOCEJNFM_00903	CDS	207	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
KOCEJNFM_00904	CDS	1224	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
KOCEJNFM_00905	CDS	954	tsaD_2	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
KOCEJNFM_00906	CDS	405	nusB		COG0781	Transcription antitermination protein NusB
KOCEJNFM_00907	CDS	396				hypothetical protein
KOCEJNFM_00908	CDS	381				putative protein
KOCEJNFM_00909	CDS	558	efp		COG0231	Elongation factor P
KOCEJNFM_00910	CDS	1074	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
KOCEJNFM_00911	CDS	699	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
KOCEJNFM_00912	CDS	639	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
KOCEJNFM_00913	CDS	1131	cobD_1	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
KOCEJNFM_00914	CDS	885	pduX	2.7.1.177	COG4542	L-threonine kinase
KOCEJNFM_00915	CDS	894	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
KOCEJNFM_00916	CDS	993	cobD_2		COG1270	Cobalamin biosynthesis protein CobD
KOCEJNFM_00917	CDS	1518	cobQ		COG1492	Cobyric acid synthase
KOCEJNFM_00918	CDS	579	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
KOCEJNFM_00919	CDS	336				hypothetical protein
KOCEJNFM_00920	CDS	516	yvqK	2.5.1.17	COG2096	Cob(I)yrinic acid a,c-diamide adenosyltransferase
KOCEJNFM_00921	CDS	408	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
KOCEJNFM_00922	CDS	876	htpX	3.4.24.-	COG0501	Protease HtpX 
KOCEJNFM_00923	CDS	915	thrB	2.7.1.39	COG0083	Homoserine kinase
KOCEJNFM_00924	CDS	1290	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
KOCEJNFM_00925	CDS	450				hypothetical protein
KOCEJNFM_00926	CDS	993				hypothetical protein
KOCEJNFM_00927	CDS	855		3.5.1.-	COG3394	Carbohydrate deacetylase
KOCEJNFM_00928	CDS	795	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
KOCEJNFM_00929	CDS	1746			COG1132	putative ABC transporter ATP-binding protein
KOCEJNFM_00930	CDS	1728	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
KOCEJNFM_00931	CDS	516	tpx	1.11.1.15	COG2077	Thiol peroxidase
KOCEJNFM_00932	CDS	396	psiE		COG3223	Protein PsiE
KOCEJNFM_00933	CDS	1905	glnA	6.3.1.2	COG0174	Glutamine synthetase
KOCEJNFM_00934	CDS	444	yqeY		COG1610	putative protein YqeY
KOCEJNFM_00935	CDS	180	rpsU		COG0828	30S ribosomal protein S21
KOCEJNFM_00936	CDS	345			COG0537	putative HIT-like protein
KOCEJNFM_00937	CDS	1296	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
KOCEJNFM_00938	CDS	732	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
KOCEJNFM_00939	CDS	864	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
KOCEJNFM_00940	CDS	1155	dnaJ			Chaperone protein DnaJ
KOCEJNFM_00941	CDS	1842	dnaK		COG0443	Chaperone protein DnaK
KOCEJNFM_00942	CDS	546	grpE		COG0576	Protein GrpE
KOCEJNFM_00943	CDS	1029	hrcA		COG1420	Heat-inducible transcription repressor HrcA
KOCEJNFM_00944	CDS	603	nasD_1	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
KOCEJNFM_00945	CDS	1185	hemN_3	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
KOCEJNFM_00946	CDS	1800	lepA	3.6.5.-		Elongation factor 4
KOCEJNFM_00947	CDS	1062	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
KOCEJNFM_00948	CDS	1239				hypothetical protein
KOCEJNFM_00949	CDS	930	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
KOCEJNFM_00950	CDS	813	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
KOCEJNFM_00951	CDS	2046	mutL			DNA mismatch repair protein MutL
KOCEJNFM_00952	CDS	2634	mutS		COG0249	DNA mismatch repair protein MutS
KOCEJNFM_00953	CDS	801				hypothetical protein
KOCEJNFM_00954	CDS	1314	miaB_2	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
KOCEJNFM_00955	CDS	876				hypothetical protein
KOCEJNFM_00956	CDS	828	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
KOCEJNFM_00957	CDS	1719	proS	6.1.1.15		Proline--tRNA ligase
KOCEJNFM_00958	CDS	1086	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
KOCEJNFM_00959	CDS	1017	rasP	3.4.24.-	COG0750	Regulator of sigma-W protease RasP
KOCEJNFM_00960	CDS	1146	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
KOCEJNFM_00961	CDS	825	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
KOCEJNFM_00962	CDS	765	uppS	2.5.1.-	COG0020	Isoprenyl transferase
KOCEJNFM_00963	CDS	252				hypothetical protein
KOCEJNFM_00964	CDS	561	frr		COG0233	Ribosome-recycling factor
KOCEJNFM_00965	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
KOCEJNFM_00966	CDS	681	tsf			Elongation factor Ts
KOCEJNFM_00967	CDS	846	rpsB		COG0052	30S ribosomal protein S2
KOCEJNFM_00968	CDS	651	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
KOCEJNFM_00969	CDS	864	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
KOCEJNFM_00970	CDS	1935	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
KOCEJNFM_00971	CDS	702	prpC	3.1.3.16	COG0631	Protein phosphatase PrpC
KOCEJNFM_00972	CDS	1047	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
KOCEJNFM_00973	CDS	1356	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
KOCEJNFM_00974	CDS	795				hypothetical protein
KOCEJNFM_00975	CDS	1011	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
KOCEJNFM_00976	CDS	489	def1	3.5.1.88	COG0242	Peptide deformylase 1
KOCEJNFM_00977	CDS	2184	priA	3.6.4.-	COG1198	Primosomal protein N'
KOCEJNFM_00978	CDS	1191	metK	2.5.1.6		S-adenosylmethionine synthase
KOCEJNFM_00979	CDS	1665	dauA		COG0659	C4-dicarboxylic acid transporter DauA
KOCEJNFM_00980	CDS	1206	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
KOCEJNFM_00981	CDS	216	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
KOCEJNFM_00982	CDS	630	gmk	2.7.4.8		Guanylate kinase
KOCEJNFM_00983	CDS	270				hypothetical protein
KOCEJNFM_00984	CDS	882				hypothetical protein
KOCEJNFM_00985	CDS	1716	yloA		COG1293	putative protein YloA
KOCEJNFM_00986	CDS	468			COG3599	putative protein
KOCEJNFM_00987	CDS	492	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
KOCEJNFM_00988	CDS	552	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
KOCEJNFM_00989	CDS	999	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
KOCEJNFM_00990	CDS	597	plsY	2.3.1.-	COG0344	Glycerol-3-phosphate acyltransferase
